Elevation,Aspect,Slope,Type
3152,102,8,2
2998,208,10,2
3053,79,28,2
3101,326,12,1
3039,117,20,1
2968,7,12,2
2962,281,7,2
3211,332,11,2
2783,231,18,2
3321,158,19,2
2978,186,2,1
3215,153,14,2
2833,98,7,1
2972,52,18,1
2932,4,7,2
3190,252,12,2
2569,67,12,2
2973,52,9,2
3036,355,10,2
2827,80,9,1
2551,93,12,2
3215,299,6,1
2985,40,12,1
2978,5,13,2
2988,90,12,2
2527,118,16,2
3222,76,2,1
3207,347,11,2
3448,235,24,1
2763,59,16,2
3343,0,18,1
3001,30,17,1
3157,42,13,2
3163,96,18,1
2723,135,7,2
2564,90,7,2
2986,101,16,2
2889,16,13,2
3025,101,6,1
3024,338,3,1
3327,269,12,1
3119,78,8,2
2862,81,3,2
2807,177,18,2
3122,180,8,1
2719,27,16,2
3202,37,5,1
3350,121,13,1
3099,55,9,1
2982,48,6,1
2965,109,26,2
2991,0,7,2
3055,349,8,2
2791,107,6,2
3143,33,15,2
3121,238,14,2
3259,343,26,1
3041,107,23,2
3324,63,3,1
2881,86,15,2
2791,30,13,2
2923,157,4,2
2758,36,15,2
3093,75,5,1
2824,17,12,2
2929,135,11,2
2698,97,16,2
3182,90,14,1
2868,292,14,1
3201,5,10,1
3007,212,10,2
2826,76,12,2
3047,59,18,1
3225,6,11,1
3141,28,6,2
2951,112,22,2
2906,173,10,1
3101,0,3,1
3164,26,25,1
2890,27,12,2
2881,136,33,2
2710,41,13,2
3220,0,6,1
2710,14,17,2
3132,135,4,1
2985,5,9,1
3281,346,15,2
3220,90,4,1
2909,186,7,2
3345,4,15,1
3172,129,23,2
2883,152,13,2
3062,0,2,1
2796,109,9,2
2883,256,20,2
3275,82,10,1
2962,60,13,2
3126,357,14,1
2626,211,26,2
3232,358,16,1
3142,218,11,2
3371,127,9,1
3067,9,6,2
2856,29,15,2
3297,303,28,1
3014,326,2,1
2883,41,13,2
3319,184,12,1
2839,61,13,2
2979,319,9,2
3146,139,10,1
2797,137,8,2
3076,212,4,1
3175,38,8,1
2936,90,14,2
2541,94,9,2
2705,33,11,2
3087,90,10,1
2530,20,17,2
3111,261,9,2
3408,207,4,1
2637,22,17,2
3209,302,9,1
2922,248,5,2
2951,319,5,2
3065,151,12,2
2536,300,8,2
2869,72,27,1
2915,69,12,1
3266,48,7,1
3085,227,17,2
2863,237,19,2
2988,351,15,1
2869,81,14,2
2907,314,33,1
2832,34,7,1
2998,72,2,2
3329,168,15,1
2991,291,26,1
3158,227,11,2
3145,315,5,1
3218,156,13,1
3240,274,11,1
3096,334,7,2
2815,51,15,2
2888,18,12,2
2872,75,8,2
2718,188,16,2
2994,97,8,1
3065,108,21,1
2966,100,5,2
2741,131,5,2
3391,129,10,1
3349,29,17,1
3189,285,17,1
3011,98,10,2
3076,262,17,1
3284,31,1,1
3367,331,15,1
3153,115,11,1
3124,325,18,1
3067,332,11,1
2687,93,5,2
2650,333,6,2
3228,54,16,1
3063,114,19,1
3145,15,11,1
2854,203,16,2
2811,58,6,2
3261,137,8,1
2713,122,12,2
2695,24,11,1
3228,347,18,2
3318,166,10,1
2852,355,19,2
3298,198,14,2
3034,168,13,2
2875,57,8,2
3040,328,15,2
3174,114,17,1
3126,18,12,1
2828,318,15,2
3280,342,12,1
2880,52,13,2
3066,87,24,1
3254,36,12,1
2970,176,4,2
2762,20,8,2
2744,43,17,2
3246,44,13,1
3179,145,10,1
3116,69,14,1
2911,275,5,2
3178,82,5,2
2970,56,7,1
2784,86,28,2
3170,111,11,1
2984,253,13,1
2913,352,21,2
3408,58,9,1
2681,64,20,2
2941,11,19,1
3267,100,20,1
3369,141,12,2
2883,67,15,1
2996,169,8,1
3064,40,12,1
3067,6,6,1
2936,157,15,2
3124,126,13,1
2958,45,1,2
2890,106,17,2
2760,25,12,2
2850,145,11,2
2996,59,10,2
2947,234,20,2
2838,56,7,1
2766,325,13,2
3225,252,22,1
3151,338,8,2
2581,118,11,2
2835,189,17,2
3304,180,14,1
3246,79,22,1
2934,318,16,2
3112,236,14,2
2645,338,17,2
3104,75,19,1
2563,344,19,2
2976,358,20,2
3159,306,4,1
2990,298,4,2
2875,33,13,2
3136,59,16,1
3131,8,14,2
3074,324,17,1
2698,104,9,2
3014,149,6,2
2946,83,15,1
2912,47,10,2
2491,314,14,2
3377,356,3,2
3384,21,15,1
3113,325,8,1
2817,250,18,2
3118,342,6,1
3000,11,5,2
2972,152,8,1
3361,232,9,1
2846,22,4,2
3178,154,30,2
3172,13,8,1
2968,262,12,2
2934,283,8,2
2944,37,17,2
3183,189,12,2
3131,314,14,2
3188,16,13,1
3202,80,13,1
2955,58,10,2
2934,155,13,2
3187,52,19,1
2986,162,12,2
3050,333,9,1
3105,131,27,1
3378,45,7,2
3202,270,7,1
2597,5,3,2
3210,39,16,1
3104,239,13,2
2947,24,10,1
2549,341,18,2
2878,113,12,2
3113,54,4,1
3057,126,6,1
3064,222,6,2
3239,289,9,1
2973,346,8,1
2805,282,15,2
2803,127,9,2
3135,321,22,2
3075,171,20,2
3172,99,18,1
2885,236,3,2
3234,66,13,1
2803,22,10,1
3019,186,9,2
2883,95,27,1
2897,80,4,2
2634,39,9,2
3195,40,11,2
3088,76,9,1
2993,151,11,2
2994,41,14,2
2885,21,16,1
2768,1,11,2
2919,124,9,2
2926,324,15,2
3248,27,15,1
3235,104,18,1
3281,28,10,1
2935,37,9,1
2653,25,21,2
2694,38,11,2
3123,45,8,1
2948,75,15,2
3043,349,20,2
2898,6,10,1
3053,292,8,1
3196,293,13,1
3110,229,10,2
2834,11,12,2
3044,270,3,2
2809,100,5,2
3213,25,11,1
3239,135,13,2
3126,29,13,2
3222,216,6,1
3160,291,17,1
2621,336,17,2
2944,348,13,2
3027,123,14,2
2968,99,6,2
3154,195,11,2
2848,79,27,1
2825,219,23,2
2946,347,12,2
3147,32,15,1
2985,103,16,2
2986,118,17,2
2746,98,7,2
2697,5,25,1
2841,124,14,2
2941,143,19,2
3283,270,3,2
3169,64,7,2
3110,0,10,1
3251,194,9,2
2776,344,29,2
3251,310,12,1
2724,304,12,2
3204,140,15,1
2981,68,24,1
2926,170,14,2
3291,147,25,2
3306,270,9,1
3338,49,9,1
3089,67,6,1
2948,343,11,2
3147,1,21,2
3152,315,8,1
2639,348,14,2
3055,0,6,2
2685,27,7,1
3220,118,13,2
3007,251,11,2
3066,97,13,2
2734,305,15,2
3020,340,7,1
2986,330,9,2
3254,229,17,2
2727,180,28,2
3226,62,6,1
2576,54,16,2
2955,60,20,1
3165,301,4,1
2848,233,25,2
2841,353,10,2
2975,352,2,2
3036,77,5,2
2911,78,15,2
2647,234,2,2
2890,355,19,2
2990,102,23,2
2978,143,17,2
3015,59,25,2
2886,64,17,2
3263,24,5,1
2936,133,10,2
3138,126,4,2
3241,281,21,2
3175,299,15,1
3015,196,27,2
3309,310,7,1
3010,67,15,2
2943,286,7,2
3273,207,6,1
2715,21,28,2
3169,342,2,1
2714,64,7,2
2884,356,4,2
3202,195,7,2
2708,17,9,2
2968,75,7,2
3117,182,7,2
3167,164,9,2
3164,238,8,2
3288,113,11,1
3239,65,18,1
2985,95,9,2
2998,227,19,2
2937,140,8,2
2575,57,8,2
2916,304,5,2
3160,139,5,1
2857,92,15,2
3239,106,15,1
3167,35,15,1
2786,174,6,2
3021,135,1,2
3312,270,12,1
3278,123,10,1
2678,302,12,2
3041,126,7,1
2950,352,14,1
3015,71,9,1
2946,130,12,1
3177,170,14,1
2630,130,4,2
3076,25,5,1
2774,322,6,2
3018,47,20,2
2961,322,15,1
3316,310,21,1
2936,68,22,2
2776,56,22,1
3031,53,10,1
3255,346,18,1
2903,108,12,2
2931,129,19,1
3245,34,5,1
3164,190,8,1
2748,185,29,2
2985,82,10,2
2797,270,10,2
2971,0,5,2
2850,83,22,2
3135,324,8,2
2856,209,6,2
2979,89,18,1
2708,300,16,2
2715,86,22,2
2855,31,13,2
3085,334,6,1
3148,7,8,1
3031,191,19,2
3004,353,12,1
3204,343,29,1
3241,132,6,1
3157,58,12,1
3237,43,10,1
2894,236,2,2
3088,308,11,1
3019,276,7,1
3048,88,23,1
2831,94,12,2
2709,353,8,2
3004,97,8,1
2921,241,10,2
3390,184,12,1
2865,184,19,2
2949,37,5,2
3261,58,7,2
3235,49,22,1
2753,32,9,2
3105,343,5,2
3228,160,8,1
3243,135,6,1
3130,249,7,2
2986,348,14,1
2886,29,13,2
2771,94,11,2
3010,257,27,2
2476,334,15,2
3071,293,2,1
3253,236,3,1
2645,21,18,2
3226,5,20,1
3210,106,4,1
2944,337,21,2
2867,49,29,2
2565,42,11,1
2888,16,22,2
3079,109,25,2
3003,206,8,2
3015,115,11,2
2986,145,22,2
2862,12,13,2
3140,314,14,1
3195,181,12,1
3074,113,7,1
2552,15,15,2
3069,163,9,2
3372,190,17,1
2748,29,12,2
2944,172,11,2
3283,152,13,1
2435,258,21,2
2778,113,8,2
2682,355,15,2
3121,34,3,1
3227,184,12,2
3083,90,10,1
3404,201,24,1
3041,64,11,1
2995,198,14,2
3341,295,22,1
3018,310,4,2
3259,29,13,1
3000,75,7,2
3173,349,9,1
2506,120,5,2
2850,189,32,2
2950,122,12,2
3157,77,9,1
2709,71,14,2
2590,80,7,2
3024,269,19,2
3215,131,16,2
3224,214,18,1
3307,175,12,1
3195,106,4,1
2877,131,15,1
2937,139,9,2
3148,5,9,1
3124,29,35,1
2604,332,20,2
3183,226,18,1
2814,342,25,2
3282,353,8,1
2856,69,17,2
3252,141,20,1
2739,340,15,2
2778,213,35,2
3210,204,5,2
2622,131,16,2
3010,56,25,1
2517,32,8,2
3005,76,10,2
3198,143,14,2
3243,340,15,1
2765,56,15,2
3294,45,7,1
2836,288,40,1
3213,336,6,1
3403,75,27,1
2689,57,16,1
2912,218,25,2
3225,88,16,1
3193,352,2,1
3047,356,9,1
3150,60,17,2
3031,19,14,1
2613,66,11,2
2965,87,21,2
2889,61,15,2
2773,18,13,2
3113,197,20,2
2623,209,10,2
2687,90,6,2
2870,165,18,2
2661,152,16,2
3291,14,24,1
2765,32,3,2
3023,322,8,2
3298,0,3,1
3023,57,11,2
3287,42,7,1
2925,356,12,2
3113,33,17,1
2784,260,4,2
3241,61,11,1
2919,35,15,2
3195,333,11,1
2985,254,15,2
3065,47,20,2
2972,225,10,1
3233,161,25,2
3003,212,3,1
2930,124,9,2
3269,43,15,1
2741,99,8,2
3349,119,20,1
2845,15,15,2
3090,28,19,2
3136,135,11,1
3297,45,7,1
2846,0,10,1
2670,197,15,1
2870,43,11,2
3034,22,15,2
3027,81,18,1
2839,110,26,1
2881,53,26,2
2975,61,6,1
3254,332,20,1
3027,73,5,2
3114,56,10,1
3216,135,6,1
3015,17,26,1
2610,102,6,2
2939,290,27,1
3285,77,5,2
2733,73,13,2
2916,343,12,2
3018,6,17,1
3012,4,4,1
3291,263,18,1
3262,358,11,2
2753,88,16,2
3122,326,11,1
3055,99,7,1
2991,57,10,2
3287,300,13,1
2680,122,30,2
2829,94,15,2
3173,212,6,2
2988,72,7,2
2945,315,26,2
2815,229,17,2
3208,169,12,1
2925,306,18,1
3001,90,1,2
3381,102,12,1
2588,1,10,2
3183,283,18,2
3377,169,11,1
3169,22,28,1
2945,139,15,2
2754,54,11,2
3101,11,10,1
3159,41,15,1
3004,217,23,2
2976,15,14,2
2888,24,20,2
2879,34,16,2
2935,45,6,2
2666,90,2,2
2941,68,9,2
2985,133,12,2
3222,24,11,1
3106,56,5,2
2989,303,12,2
2693,197,5,2
2557,356,11,2
2942,27,8,1
3104,240,17,1
3135,68,7,2
3197,32,16,1
3001,88,13,2
2750,12,18,2
3318,72,20,1
2878,315,9,2
2920,36,4,2
3249,105,20,1
2836,194,31,2
3192,232,15,2
3197,287,32,1
2893,349,10,1
3303,77,9,1
3250,12,14,2
3194,131,18,2
3582,266,19,1
3151,98,15,1
3148,249,7,1
2514,37,5,2
3106,107,13,2
2808,161,12,2
2965,215,19,1
3057,288,2,1
2884,31,11,2
2926,311,9,2
2740,45,15,2
2905,235,14,2
3038,152,10,1
2646,30,9,1
3077,175,6,2
2879,88,18,1
2529,107,7,2
3441,313,29,1
3096,24,6,1
3246,102,33,1
3074,4,10,1
3305,56,13,1
3065,270,9,2
2998,315,6,1
2982,108,12,2
3153,120,8,2
3143,92,18,1
3115,180,6,1
2783,263,10,1
2956,315,5,1
3074,197,7,2
2776,153,1,2
3165,40,17,2
2797,137,15,2
3081,331,2,1
2988,30,16,2
2879,104,18,2
2819,274,6,2
2987,90,9,2
3001,220,12,2
2636,62,19,2
3070,310,7,2
3000,60,12,2
2656,152,8,1
3117,284,11,1
2841,270,4,2
2606,347,12,2
3096,54,6,2
2989,273,4,2
2715,225,4,2
3452,52,23,1
3177,13,17,1
3120,98,17,2
3011,17,7,2
3096,74,20,1
2607,121,11,2
3250,318,18,1
3030,41,9,1
3132,45,10,1
2889,287,6,2
2674,62,28,2
3120,76,15,1
2893,321,12,1
3105,50,18,1
3260,147,16,2
2845,147,15,2
3011,317,10,1
3008,16,19,2
2729,44,19,2
2902,37,21,2
3230,164,20,1
3034,40,8,1
2710,104,2,2
3222,247,2,1
3210,61,11,2
3297,177,19,1
2994,29,12,2
2766,65,8,2
3194,337,13,1
2980,249,7,2
3233,317,18,1
3311,302,9,1
3119,108,14,1
3306,125,20,1
3341,195,18,1
2816,111,30,2
2965,36,12,2
3130,264,15,1
2813,9,3,2
3042,111,21,1
2705,148,7,1
2997,205,29,2
3047,183,21,2
3179,155,11,2
2979,85,5,2
2941,332,21,2
3301,356,12,1
2988,350,9,1
3124,324,8,1
3255,169,10,2
3352,18,20,1
3049,226,16,2
3296,251,10,2
3304,171,10,1
3029,85,29,1
3136,56,10,1
2948,8,3,2
2975,28,6,2
2952,127,7,2
3217,348,19,2
3182,304,10,1
3135,23,2,2
3110,340,21,1
3272,324,13,1
2766,201,3,2
2903,129,14,2
3092,64,7,1
2814,104,4,1
2952,272,6,2
2973,299,20,1
2885,141,15,1
2853,88,7,2
3178,292,19,1
3048,153,2,2
3042,335,11,2
2932,45,1,2
3020,43,20,2
2757,35,9,2
2612,335,20,2
2854,7,6,2
3260,45,17,1
3021,344,11,2
3018,212,10,2
2674,66,15,1
2815,72,3,2
2850,21,13,2
2958,95,3,2
2839,57,25,2
3309,8,12,1
2837,48,29,2
2964,115,15,2
3100,97,20,1
2892,128,14,2
2940,315,12,2
2746,0,11,2
2672,39,27,2
3158,78,25,1
2612,10,13,2
2900,210,12,1
2788,302,15,2
3184,135,3,2
3234,240,13,1
3035,126,12,2
2978,245,10,2
2761,126,27,2
2584,315,13,2
3441,91,13,1
3045,4,8,2
3240,152,6,2
2972,322,8,2
3215,135,7,1
2658,42,6,2
3267,292,13,1
2986,46,27,1
3435,346,22,1
3161,86,13,2
2960,69,11,2
3379,0,11,1
3046,293,4,2
2832,43,12,2
2760,215,24,2
2637,354,10,2
3070,185,23,1
2881,21,13,2
2693,73,10,2
3044,71,11,2
2704,22,23,1
3194,49,15,2
3044,206,13,2
3021,44,14,2
2771,39,10,2
3018,39,13,2
2988,0,6,2
3136,155,21,1
2977,33,7,2
3053,303,21,2
3014,69,18,1
3237,40,12,1
3094,257,22,1
3054,72,4,1
3104,322,6,2
2990,75,10,2
2897,92,15,1
2599,15,17,2
3319,102,16,1
2749,198,24,2
2936,57,16,2
2962,216,12,2
2754,172,9,2
3115,279,21,2
3204,294,26,1
3318,103,13,1
2732,178,12,2
3135,239,4,2
2925,357,10,2
2837,336,18,2
3479,59,17,1
3219,35,10,1
3301,110,16,2
3188,40,11,1
3148,296,13,1
3226,279,6,1
3036,61,7,1
2931,327,18,2
2930,103,9,2
3070,60,8,2
2847,335,24,2
2655,147,16,2
3041,184,25,2
3258,184,15,1
3245,66,8,2
3124,88,14,2
3058,135,17,2
3178,329,1,1
2813,308,8,2
3135,74,16,1
2858,266,9,2
3133,7,8,1
2737,31,11,2
3204,318,13,1
3029,105,17,2
3242,126,8,1
2954,56,11,2
3221,28,11,1
2848,117,17,1
2830,82,13,2
3113,59,18,2
3095,51,7,1
2783,101,8,2
3206,197,24,1
2532,24,34,2
3242,207,4,1
2988,90,3,2
2781,111,26,2
2936,215,8,2
2547,101,37,2
2738,273,12,2
3205,19,14,1
3034,19,11,2
2950,35,16,2
3211,64,19,2
3162,172,16,1
2983,314,15,2
2586,300,38,2
2847,325,25,2
2853,16,12,2
2913,99,6,1
2798,74,32,2
3068,0,5,2
2964,17,11,2
3201,96,7,1
2970,338,14,1
3297,282,15,1
2648,205,28,2
2855,324,15,1
2725,169,27,2
2958,5,13,2
2923,58,30,2
3211,319,10,1
3127,17,9,1
3210,90,12,1
3119,98,14,1
3097,270,17,1
3204,328,15,1
3143,343,12,1
3227,7,12,1
2723,135,8,2
3284,37,9,1
3219,21,6,1
2926,14,13,2
2896,345,16,2
2982,161,19,2
3010,36,6,2
3358,59,1,1
3116,23,12,2
3001,274,10,2
2891,138,6,2
2962,53,5,1
2748,77,9,2
3023,108,32,1
2571,108,10,2
2919,137,9,2
3257,304,9,2
3102,127,23,1
3210,102,6,1
3055,16,32,1
2929,157,6,2
3288,5,13,1
2874,45,16,2
2610,91,19,2
2962,198,12,2
3120,225,10,1
3220,45,12,1
2543,72,10,2
3158,0,7,2
3138,184,21,2
2878,60,9,2
3080,252,12,2
2993,237,5,2
2974,307,7,2
3225,337,10,1
3117,349,21,2
2819,63,6,1
3017,135,5,1
3298,193,27,1
2966,301,4,2
2653,70,6,2
3089,58,12,2
2984,202,32,1
2814,103,12,1
3116,217,16,2
2998,263,6,2
3271,342,3,1
2985,90,4,2
2936,203,7,2
2797,171,10,1
3280,152,22,1
3263,221,13,1
2884,39,13,2
3146,186,20,2
2793,174,7,1
3319,212,12,1
2930,14,7,2
3309,333,11,1
2954,142,13,2
2593,63,13,2
3086,212,14,2
2950,232,17,2
3159,86,10,1
2870,113,11,2
2675,53,27,2
3242,184,26,2
2694,7,10,2
2909,85,10,2
2939,67,12,2
3309,348,8,1
3266,301,6,2
2977,99,16,2
3096,37,5,2
2698,105,3,2
3143,306,15,1
2854,8,5,2
3271,288,9,2
3154,257,15,2
3234,314,15,1
2571,351,16,2
3321,22,7,1
2998,280,8,2
2779,48,19,1
3159,45,18,2
2962,150,8,2
3148,281,15,2
3177,249,6,2
3018,356,14,2
3280,48,33,1
2571,84,15,2
2978,72,8,2
3434,33,11,1
2617,80,8,2
3137,307,2,1
2829,222,28,2
3196,58,21,1
3208,27,29,1
2993,303,8,2
2983,68,10,2
2945,75,17,1
3236,149,35,1
2582,349,10,2
2939,279,17,2
3076,56,3,1
3303,9,16,1
3103,269,11,2
3230,204,8,2
2926,14,10,2
3214,41,16,1
3018,350,11,2
3093,43,16,2
2750,179,16,2
2844,317,24,1
3161,227,9,2
2861,75,18,2
2867,351,17,2
2512,47,9,2
3247,218,8,1
3173,301,11,1
2968,242,11,2
2927,290,35,2
3281,200,27,1
3313,109,19,1
3298,29,16,1
3115,137,10,2
3117,198,6,1
3237,201,19,1
2971,107,10,2
3246,62,14,2
3187,60,10,1
3284,43,8,1
3160,198,16,2
2886,63,14,2
3159,76,9,1
3019,313,9,1
2908,13,8,2
3365,339,12,1
3028,113,13,2
3106,1,17,2
3217,143,16,1
2998,63,23,2
2940,14,15,2
3329,215,20,1
3237,45,4,1
3019,33,19,2
2778,12,6,2
2961,79,12,2
3344,341,18,1
2961,53,10,2
2591,37,14,2
3040,132,6,2
2577,56,34,2
2706,216,16,1
3147,232,10,2
3142,39,17,2
2782,51,13,2
2985,164,17,2
2927,350,13,2
2995,88,31,1
3083,180,4,2
2747,45,7,2
2887,42,19,2
3231,0,7,1
3010,25,11,2
3036,13,6,2
2959,285,7,2
3156,178,17,2
3072,300,10,2
2780,6,12,1
2801,210,22,2
2744,344,16,2
3102,346,10,1
2997,261,12,2
2890,21,6,2
2617,115,10,2
2946,135,8,1
3084,306,21,2
2971,164,6,2
3024,77,4,2
2721,49,11,2
2840,0,12,2
3146,85,11,1
3195,310,8,1
2991,180,7,2
3276,0,10,1
2878,302,12,2
3143,39,16,1
3032,56,11,2
3198,18,12,1
3238,238,9,1
3134,139,25,2
3123,53,7,2
3137,149,19,2
3074,344,8,2
3040,93,5,2
3217,165,3,1
3219,108,11,2
3000,119,2,2
2684,191,17,2
2914,144,4,2
2681,24,39,2
2994,72,12,2
3057,68,8,1
2831,172,27,2
3266,233,11,1
3018,13,5,1
2975,129,10,2
3093,34,14,1
3092,210,20,2
2975,39,6,1
3365,172,14,1
3132,80,16,2
3150,31,10,1
2834,340,21,2
2823,80,21,2
2991,328,16,2
3200,30,8,1
3361,27,27,1
3069,198,14,1
3261,340,13,1
3111,14,11,1
3074,30,13,2
3331,224,13,1
3050,282,18,2
3191,23,8,1
3130,169,1,2
2721,339,10,2
3079,225,8,2
3245,62,14,1
3001,280,8,2
2859,151,5,2
2806,69,18,2
3208,354,6,1
2741,19,12,2
3213,152,8,1
2985,193,12,2
3153,45,7,2
3269,216,4,1
2955,0,9,1
2742,77,9,2
3002,69,13,2
3251,332,27,1
2863,312,13,2
2737,176,11,2
3319,185,10,1
2943,217,18,1
3050,71,11,2
2626,341,25,2
2642,315,4,1
2595,111,12,2
2968,87,14,2
3186,133,22,2
2715,131,4,2
3180,45,9,1
3108,207,7,2
3273,75,14,1
3117,331,12,1
3153,63,14,1
3217,23,15,1
2968,122,9,2
2942,30,9,2
3152,211,21,1
2538,56,11,2
2874,192,28,2
3144,276,10,1
3308,84,19,1
3160,259,7,1
2690,331,2,2
3207,26,12,2
2674,91,16,2
2676,69,11,2
2863,14,13,2
2868,54,8,2
3128,148,9,1
2984,239,10,2
3019,211,11,1
3025,21,12,1
2641,77,11,2
3103,161,35,2
2698,159,10,2
2886,349,1,2
3185,301,20,1
2916,56,14,2
2804,336,9,2
3026,193,18,1
2843,63,13,1
3126,88,20,2
3159,355,5,1
2897,98,14,1
2976,329,11,1
3407,122,9,1
2609,174,20,2
2599,155,11,1
3024,21,13,2
3133,32,16,1
2827,126,10,2
2935,50,28,2
3039,40,7,2
3234,29,5,2
2843,313,10,2
2942,81,13,2
3190,94,11,1
3206,141,18,2
3182,319,4,2
2813,217,25,2
3057,303,15,1
3079,60,5,2
3209,6,2,1
3060,62,8,2
2915,35,23,2
3106,45,9,1
3223,7,17,1
2989,9,23,2
3000,322,5,2
3148,350,12,1
3264,161,12,1
2568,304,23,2
3216,130,14,1
2681,335,10,2
2934,340,12,2
3311,347,9,1
3085,266,7,2
3301,157,10,1
2965,40,14,2
3017,11,5,1
3078,334,17,2
3158,306,17,1
2953,308,3,2
2886,8,3,2
3236,206,12,1
2894,208,23,1
3223,27,15,1
2829,97,9,2
2702,50,8,2
2954,153,8,2
3106,276,19,2
3193,0,18,1
2879,6,6,2
3037,98,9,2
3010,311,9,2
3041,327,16,2
2851,60,21,1
2674,121,20,2
2984,48,20,2
3182,117,4,1
3167,31,11,1
3080,61,15,1
2951,233,24,2
3195,277,16,1
2828,328,7,1
3192,134,18,1
3199,164,10,1
3021,285,8,2
2941,337,9,1
2697,16,13,2
2875,127,20,1
2991,63,7,2
3102,319,9,2
3290,8,8,1
2793,97,8,2
2971,6,10,1
3252,24,3,2
3126,73,17,2
2714,61,15,2
3139,292,17,2
2970,131,19,2
3214,274,3,1
2910,180,12,2
3174,96,18,1
2793,20,19,2
3386,90,8,1
3104,76,13,1
2848,330,7,2
2915,80,9,2
2619,96,17,2
2974,96,19,2
3152,26,18,2
3018,287,21,2
2741,56,19,2
3165,177,15,2
2702,175,5,2
3097,214,22,2
3240,72,12,1
2688,25,16,2
2840,311,29,2
3195,157,18,2
3016,338,5,2
3060,48,7,2
2801,205,13,1
3293,92,16,1
2982,143,19,2
2620,272,25,2
2875,69,9,2
3206,267,24,1
3162,67,15,1
3282,90,23,1
3250,10,11,1
2832,49,23,1
3261,243,14,1
2938,51,13,2
2979,351,18,2
3248,65,17,1
2830,49,4,2
3180,64,26,1
3235,25,15,1
3072,116,7,1
3306,104,12,1
2632,68,4,2
3057,53,16,1
3010,343,6,2
3061,206,6,1
2827,194,9,2
3157,98,12,2
3020,104,7,2
2952,37,17,2
3435,189,13,1
2688,324,6,2
3142,106,8,1
3019,121,10,2
3182,41,14,1
2969,28,8,1
2827,356,10,2
2949,337,6,2
3136,45,10,1
3175,53,11,2
2957,84,19,1
2990,327,8,2
3162,4,13,1
2727,39,15,2
3190,249,7,2
2755,156,6,2
2544,125,17,2
3389,344,16,1
2984,197,19,1
2920,36,8,2
2885,72,25,2
3000,256,16,2
3208,52,11,1
3359,86,31,1
3395,194,10,1
2934,126,24,2
2836,87,16,2
3177,22,18,1
2791,22,17,2
3145,63,11,2
3293,83,23,1
3229,128,16,1
2927,36,10,2
2933,282,12,2
2824,113,15,2
3220,45,7,2
3247,70,5,1
3199,278,7,1
2968,32,15,2
3112,16,4,2
3367,327,11,1
2958,289,11,1
3032,300,15,2
2700,6,16,2
2940,260,16,2
3341,153,14,1
2873,310,23,2
3008,138,20,2
2932,309,10,2
3433,84,7,1
3170,126,20,2
3236,101,13,1
2993,91,15,1
3233,268,6,1
3132,0,5,1
3167,180,11,2
2921,46,16,1
3356,135,13,2
3180,92,15,1
3021,191,8,1
3145,330,8,2
3278,221,15,2
3086,57,7,2
3179,300,27,1
2637,45,6,2
3193,345,18,1
3047,56,3,2
2950,31,1,1
2872,111,22,2
3277,220,12,2
3235,292,20,1
2998,270,12,2
3367,277,21,1
2940,348,26,2
3175,311,24,1
3018,337,2,2
3335,328,12,1
2712,292,17,2
2840,62,13,2
3457,94,12,1
3094,239,25,2
3343,359,16,1
3337,86,13,2
3029,301,12,1
3039,0,13,1
3459,233,10,1
2734,90,6,2
2667,174,34,2
2991,95,27,2
3156,150,10,1
2515,262,17,2
3060,77,12,2
2929,207,11,1
2986,63,14,1
2671,347,11,2
3075,302,21,1
3068,328,16,2
2862,174,9,2
2995,338,5,2
3007,87,9,1
2732,352,13,2
3031,191,21,2
3034,45,18,1
3349,169,9,2
2901,324,22,2
2906,221,18,2
3307,67,7,1
3200,133,16,1
3090,106,4,1
2985,325,13,2
2888,129,13,1
2699,30,16,2
3009,322,6,2
2578,278,7,2
3254,34,5,1
3120,156,18,2
2875,215,27,2
3085,109,27,1
3089,167,8,2
3268,86,4,1
3097,2,9,1
3138,105,16,1
3311,146,17,2
2753,184,26,2
3004,284,6,2
3081,48,6,2
2724,125,19,2
3051,157,23,2
3020,4,11,2
3178,94,10,1
2965,127,17,2
3151,81,3,1
3237,217,12,1
3208,291,12,1
2711,69,19,2
3218,56,14,1
3090,3,23,1
3013,142,29,2
2981,172,14,2
2922,6,7,2
3279,357,9,2
3224,298,12,1
3307,294,9,1
3095,25,29,1
3182,313,11,1
2946,299,21,2
3025,50,7,2
2857,308,32,1
3009,245,13,1
2956,329,30,2
3088,36,8,2
2837,351,13,2
2609,117,13,2
2933,154,33,2
3164,298,17,1
3298,6,14,1
2953,48,7,2
3058,353,15,1
2832,106,25,2
2988,49,13,2
2846,24,3,2
3045,37,14,2
3060,40,13,1
3307,35,11,1
3148,270,13,1
2923,92,8,2
3218,288,3,1
2855,26,9,2
3202,62,19,1
3070,146,9,1
2839,26,18,1
3275,336,9,1
3059,26,17,1
2899,96,4,2
2794,55,21,2
2969,41,17,2
3003,100,16,2
3070,67,10,1
2929,27,11,2
2749,38,3,2
2871,24,20,2
3093,135,4,2
2909,90,14,1
2968,260,24,2
2874,51,16,2
3044,357,10,1
3096,318,20,1
2959,102,10,2
3040,58,27,1
3190,346,14,1
3275,134,28,1
2995,270,8,2
3260,135,32,1
2947,67,12,2
2957,187,9,2
3172,63,11,2
3154,30,14,1
2969,227,16,2
3011,293,2,1
2634,40,16,2
